time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.979000,-0.1283,-0.8112,0.4957,0.959
11.000000,-0.1755,-1.6371,-1.8208,2.455
11.020000,-0.9146,2.7652,-2.0867,3.583
11.039000,0.7273,1.5425,-0.5572,1.794
11.060000,0.5111,0.4685,1.8445,1.970
11.080000,-0.7414,1.3586,1.1717,1.941
11.100000,0.0024,0.5284,-0.9547,1.091
11.120000,-0.8143,0.6495,0.6109,1.208
11.140000,-0.0548,-0.2940,-0.7807,0.836
11.160000,-0.1924,-0.9341,2.6773,2.842
11.179000,-2.4293,-0.4807,3.3449,4.162
11.200000,0.7492,0.1330,-2.1317,2.263
11.220000,1.2938,-0.0171,-3.2147,3.465
11.242000,0.5752,-0.0232,-0.7913,0.979
11.260000,0.7323,-0.8857,0.1420,1.158
11.281000,0.6394,0.1089,0.3302,0.728
11.300000,-0.9306,1.0144,0.9382,1.666
11.319000,-1.8174,1.0642,1.3573,2.506
11.340000,0.1066,0.4313,0.0828,0.452
11.360000,0.3300,0.3747,0.1336,0.517
11.381000,-0.2208,-0.2106,-0.6089,0.681
11.401000,0.9167,-1.1169,-1.0235,1.771
11.420000,1.9278,-7.4274,0.8812,7.724
11.440000,-0.4097,0.5630,-0.7481,1.022
11.460000,-0.6331,5.0717,-0.0578,5.111
11.480000,1.1329,0.2821,0.3751,1.226
11.500000,0.3914,4.0082,-0.6940,4.087
11.520000,-2.0437,1.0383,0.9375,2.477
11.540000,-0.2668,-0.4642,-0.5585,0.774
11.560000,0.3542,0.4552,-0.6068,0.837
11.580000,-0.1782,0.3052,-0.2296,0.421
11.601000,0.0506,-1.7371,-0.3235,1.768
11.621000,1.6062,-1.7229,-0.1762,2.362
11.640000,3.2675,-1.4755,-0.9371,3.706
11.661000,2.7956,-1.4820,-0.1955,3.170
11.681000,1.0620,-1.0359,-0.5069,1.568
11.700000,-1.6040,0.1015,-1.0935,1.944
11.721000,-3.3340,4.0202,1.3893,5.404
11.741000,-2.0045,5.7046,0.3123,6.055
11.760000,-0.9952,1.1780,0.8788,1.775
11.781000,-0.4072,0.0206,0.1785,0.445
11.800000,-0.2441,-0.8541,0.3785,0.966
11.820000,1.2130,-1.2016,-1.0827,2.022
11.841000,1.2599,-0.0615,-1.0398,1.635
11.860000,0.3719,0.4147,0.0854,0.564
11.881000,-0.5245,0.1547,0.3902,0.672
11.901000,-0.9798,-0.4977,-0.1143,1.105
11.923000,-0.1701,-0.8189,0.0392,0.837
11.940000,0.3091,-0.5105,-0.1981,0.629
11.961000,0.0936,-0.2168,-0.2024,0.311
11.982000,0.1512,0.4897,-0.1422,0.532
12.002000,-0.8306,0.5773,-0.7435,1.255
12.022000,-1.7829,0.7216,0.5350,1.996
12.042000,-0.9765,1.1345,0.3716,1.542
12.061000,-0.4578,0.7128,-0.3883,0.932
12.081000,0.9605,0.2881,0.0456,1.004
12.108000,-0.9071,1.1100,-0.5076,1.521
12.121000,-2.0238,-0.4860,-0.4214,2.124
12.141000,0.4404,-1.2022,-0.0060,1.280
12.162000,0.6708,-0.1335,0.5093,0.853
12.182000,0.4438,0.6928,0.9033,1.222
12.202000,-1.1960,0.7549,0.6806,1.570
12.221000,-2.4201,0.9133,-0.1399,2.590
12.241000,-0.1021,-0.4644,-0.2119,0.521
12.262000,0.2823,-1.4781,-0.4098,1.560
12.282000,2.9223,-1.3852,0.3754,3.256
12.301000,5.8409,0.5578,0.1533,5.870
12.321000,4.1864,1.2394,-0.5003,4.395
12.341000,2.3394,-1.5828,-0.1829,2.830
12.364000,0.4312,-1.3842,0.0809,1.452
12.382000,0.9502,-1.6934,0.4685,1.998
12.403000,-0.8155,0.7987,0.6736,1.325
12.422000,-3.1037,4.7585,0.1492,5.683
12.442000,-2.0650,2.9196,-0.0341,3.576
12.462000,0.1855,-0.9536,0.0554,0.973
12.483000,0.1753,-1.0900,-0.4183,1.181
12.503000,0.0378,-0.5533,0.0300,0.555
12.522000,-0.7331,0.6843,0.3891,1.076
12.543000,-0.4952,0.5721,-0.1519,0.772
12.563000,0.0930,-0.2215,-0.0569,0.247
12.582000,-0.5328,-0.0470,0.2186,0.578
12.603000,0.2755,0.3376,-0.0035,0.436
12.622000,-1.1974,-0.3454,0.5128,1.348
12.644000,0.2653,-0.1585,-0.3022,0.432
12.663000,0.5769,0.8473,-0.3339,1.078
12.683000,0.5345,0.0024,-0.3546,0.641
12.702000,-0.0364,-0.2734,-0.4396,0.519
12.722000,-0.2997,0.2354,0.2853,0.476
12.742000,-0.2395,-0.2510,0.1198,0.367
12.761000,-0.9673,-0.3679,0.6224,1.208
12.782000,0.1467,0.3288,0.0010,0.360
12.802000,0.0871,0.9236,-0.1286,0.937
12.822000,-0.0287,0.0703,-0.2964,0.306
12.842000,-0.8373,-0.4254,0.3673,1.008
12.862000,-0.0566,-0.0135,0.0041,0.058
12.882000,1.7497,0.3262,-0.4262,1.830
12.902000,1.0686,0.0517,-0.9108,1.405
12.923000,-0.6688,-0.3136,-0.2750,0.788
12.942000,-2.8420,0.8788,1.7934,3.474
12.963000,0.0764,-0.3701,1.0808,1.145
12.982000,1.6473,-0.4051,-0.6472,1.816
13.003000,0.3393,0.1856,-0.0710,0.393
13.024000,0.6525,-0.6769,0.1902,0.959
13.043000,3.0352,-0.3851,0.4052,3.086
13.062000,3.2582,-1.4405,0.1050,3.564
13.082000,-0.4557,-0.3180,0.2167,0.597
13.103000,0.0777,0.9423,0.2242,0.972
13.128000,2.6906,0.1009,-1.3447,3.010
13.143000,-1.9219,1.7617,-1.1129,2.835
13.163000,-3.5672,1.6177,1.3970,4.159
13.183000,-0.4189,0.2846,0.6064,0.790
13.203000,-1.1995,2.5819,-0.7050,2.933
13.222000,-0.4977,1.0965,-0.7925,1.442
13.243000,0.8404,-0.6557,-1.1061,1.536
13.263000,0.7931,-1.3719,0.5788,1.687
13.283000,-0.0731,-0.5250,2.0344,2.102
13.302000,-0.6076,0.8103,0.1816,1.029
13.322000,-0.2440,1.6314,-1.7266,2.388
13.343000,0.0582,1.0299,-0.6747,1.233
13.363000,1.2373,-0.3323,-0.0917,1.284
13.383000,2.5797,-0.9503,-0.4377,2.784
13.403000,-0.2799,-0.5767,0.5713,0.859
13.423000,-1.2367,0.5703,0.7798,1.569
13.443000,1.2148,0.3271,-0.2079,1.275
13.462000,-0.0791,-0.0767,-1.0415,1.047
13.483000,-1.5578,-0.2824,0.3707,1.626
13.503000,-0.2387,-0.3020,0.7316,0.827
13.523000,-0.3848,0.7074,0.7605,1.108
13.543000,-0.3928,0.4847,-0.3741,0.727
13.563000,1.2647,0.0411,-1.6021,2.042
13.583000,0.1750,0.6721,-0.2103,0.726
13.603000,-0.2398,0.8645,1.1521,1.460
13.623000,0.3633,0.5187,0.9599,1.150
13.643000,0.1166,0.4241,-0.1432,0.463
13.664000,-2.3738,1.4942,0.8043,2.918
13.684000,-1.4966,0.1624,-0.3863,1.554
13.704000,0.6731,-0.6252,-1.4351,1.704
13.723000,0.4675,0.4820,-0.2067,0.703
13.743000,-0.7488,-2.9336,1.4926,3.376
13.764000,0.5751,-0.9727,-0.2323,1.154
13.784000,-0.3082,1.7754,-0.4469,1.857
13.805000,0.6789,0.2940,-0.6541,0.988
13.825000,-0.6462,-0.5752,0.6699,1.094
13.845000,-0.6426,-0.4057,0.6084,0.974
13.866000,-0.3185,0.4203,-0.0758,0.533
13.886000,0.7250,0.8123,-1.2142,1.631
13.905000,0.3984,0.3679,-0.4081,0.679
13.925000,-0.1215,-0.3886,0.1366,0.429
13.944000,0.1223,-0.5384,0.1673,0.577
13.965000,0.8318,0.2441,-0.4370,0.971
13.985000,1.2961,0.9558,-0.9475,1.868
14.005000,-0.3819,0.3080,0.8741,1.002
14.025000,-0.6528,-0.6217,0.5340,1.048
14.046000,-0.2202,-0.6139,-0.1055,0.661
14.068000,0.1811,0.0895,0.0427,0.206
14.086000,-0.5830,0.3724,0.4123,0.805
14.106000,-1.1146,-0.3098,0.7625,1.386
14.124000,1.0388,-0.0350,-0.1471,1.050
14.145000,1.3028,0.6975,-0.0961,1.481
14.165000,-0.0858,0.8265,0.0209,0.831
14.185000,0.0029,0.2224,-0.0722,0.234
14.205000,0.6010,0.0432,-0.0741,0.607
14.226000,0.3106,0.3099,0.0705,0.444
14.245000,-0.1367,0.6300,0.2725,0.700
14.265000,0.0401,0.3468,-0.0188,0.350
14.285000,-0.1993,-0.5019,-0.4184,0.683
14.306000,-0.6917,-0.3804,0.0708,0.793
14.324000,0.3063,0.8336,-0.0599,0.890
14.346000,0.2186,0.6144,-0.0805,0.657
14.365000,-0.7986,-2.3114,-0.1374,2.449
14.385000,-1.5181,-3.2890,0.2405,3.630
14.406000,-1.5818,-4.8060,-2.3971,5.599
14.426000,-1.1017,-2.3743,2.4256,3.569
14.445000,4.2638,8.9339,0.4134,9.908
14.465000,-1.5145,8.7661,1.6122,9.041
14.486000,2.7469,-1.8512,-4.9871,5.987
14.506000,0.5158,-1.0205,-0.1714,1.156
14.525000,-1.0682,0.2304,1.4531,1.818
14.545000,-0.4021,0.4660,-0.1600,0.636
14.566000,0.4433,0.5732,-0.3448,0.803
14.586000,0.2554,0.1652,0.1288,0.330
14.606000,-0.0189,-0.4046,0.1262,0.424
14.626000,0.0951,-0.4876,0.1913,0.532
14.646000,0.1227,-0.2858,0.4232,0.525
14.666000,-0.0079,-0.2577,0.3076,0.401
14.685000,-0.1677,-0.3558,0.2204,0.451
14.706000,-0.1995,-0.3745,0.1742,0.459
14.725000,-0.1395,-0.2807,0.1338,0.341
14.746000,0.6754,-0.3202,0.1833,0.770
14.766000,0.1315,0.6431,-0.1778,0.680
14.785000,-0.3355,-0.0043,-0.0490,0.339
14.805000,0.0029,-1.1680,0.5432,1.288
14.826000,0.3792,-0.7278,0.2392,0.855
14.846000,0.2565,-0.0573,-0.0560,0.269
14.865000,-0.0941,-0.2937,0.0800,0.319
14.887000,-0.3877,-0.6998,0.5758,0.986
14.905000,0.1059,0.0764,0.2014,0.240
14.925000,0.0380,-0.0645,-0.5378,0.543
14.945000,-0.1210,0.2680,0.2870,0.411
14.966000,0.2702,0.7496,0.4238,0.902
14.986000,0.2803,0.7476,-0.1708,0.816
15.005000,-0.8365,0.2168,-0.2198,0.892
15.026000,-0.5137,-0.1703,-0.0948,0.549
15.046000,0.4464,0.2084,-0.4986,0.701
15.066000,0.2524,0.8997,-0.2201,0.960
15.086000,0.1544,0.6543,0.0553,0.675
15.106000,-0.3012,0.2181,0.0127,0.372
15.126000,-0.3787,-0.3458,0.1860,0.546
15.147000,0.1482,0.0556,-0.0866,0.180
15.169000,0.0091,0.1786,-0.3355,0.380
15.187000,0.0454,0.1593,-0.1375,0.215
15.206000,0.7415,0.2353,0.0413,0.779
15.227000,0.2748,-0.0729,-0.2188,0.359
15.247000,-0.6642,-0.0199,0.1141,0.674
15.273000,-0.0684,-0.1791,0.1409,0.238
15.286000,-0.7941,0.9469,0.0638,1.237
15.306000,0.1182,0.3278,0.2709,0.441
15.326000,0.8724,-0.5563,0.3531,1.093
15.347000,0.4212,-0.0756,-0.7353,0.851
15.367000,0.9025,-0.8705,-0.5108,1.354
15.387000,0.0480,-0.5696,0.7272,0.925
15.407000,-1.0205,1.0395,-0.4199,1.516
15.427000,-0.0934,1.4990,-0.1108,1.506
15.446000,0.0197,1.1776,-0.5719,1.309
15.466000,-0.0874,0.2159,-0.4083,0.470
15.487000,-0.0343,0.7293,-0.7932,1.078
15.508000,0.1681,0.5384,-0.6257,0.842
15.526000,0.5200,-0.0999,1.1076,1.228
15.547000,-0.6653,-0.1686,0.8118,1.063
15.567000,-0.8519,-0.1396,-0.4581,0.977
15.587000,0.8191,0.3711,-0.6009,1.082
15.608000,1.1063,-0.2403,0.9254,1.462
15.627000,-0.7564,-0.3918,0.8179,1.181
15.647000,-1.1573,0.0490,0.1009,1.163
15.668000,-0.0549,0.5568,-0.6947,0.892
15.687000,0.8960,0.2049,0.1243,0.928
15.708000,0.4583,-0.3525,0.4432,0.729
15.727000,-0.5886,-0.0235,0.2613,0.644
15.747000,-0.9903,-0.0437,0.1681,1.005
15.767000,0.1713,-0.2876,0.2454,0.415
15.787000,1.6258,-0.5190,0.1276,1.711
15.808000,-0.1032,0.2635,-0.3991,0.489
15.828000,-1.1928,0.3436,0.1887,1.256
15.848000,0.1077,-0.1446,0.2168,0.282
15.868000,0.7373,0.4062,-0.2220,0.871
15.887000,1.0142,-0.6241,0.2098,1.209
15.907000,-0.8086,0.3272,-0.3930,0.957
15.927000,-0.2396,2.0587,-1.5093,2.564
15.948000,1.0746,1.1158,0.1972,1.562
15.968000,1.0785,2.6035,-1.4274,3.159
15.988000,-0.2019,4.0188,-0.8185,4.106
16.007000,-0.8566,0.7447,-0.5648,1.268
16.028000,-1.2255,-0.1269,0.1444,1.240
16.048000,-0.6027,-1.1500,-0.4741,1.382
16.067000,0.4360,0.9195,-0.3348,1.071
16.087000,0.5250,3.4534,-0.4388,3.521
16.108000,-0.9184,4.7734,-0.7914,4.925
16.128000,-1.0442,3.2741,-0.8127,3.531
16.148000,-0.6488,2.8017,-1.2154,3.122
16.168000,0.0447,1.4378,0.8478,1.670
16.187000,1.1672,-1.3330,0.8520,1.966
16.208000,0.1372,-1.1342,0.0753,1.145
16.229000,-0.0167,-1.4870,1.4338,2.066
16.247000,1.0003,-2.1640,1.1680,2.655
16.269000,1.8978,-1.6768,0.6145,2.606
16.288000,0.7427,0.5552,0.5587,1.083
16.309000,0.1862,1.4684,0.8709,1.717
16.328000,1.2154,0.6756,0.2275,1.409
16.348000,1.7371,-0.7480,-0.0079,1.891
16.368000,0.6170,-1.5402,0.7736,1.831
16.388000,-0.2129,-1.9510,0.5052,2.027
16.408000,-0.4848,-1.9358,0.0680,1.997
16.429000,-1.9628,-1.1855,0.7212,2.404
16.449000,-2.4036,-0.1990,-0.2436,2.424
16.469000,-0.1184,-0.7864,-0.8101,1.135
16.488000,0.4747,-1.4843,-0.0171,1.558
16.508000,0.4956,-1.1462,-0.7434,1.453
16.528000,0.2335,-0.8227,-0.9780,1.299
16.548000,-0.1185,-1.2882,-0.0645,1.295
16.568000,-1.0056,-1.1668,0.4299,1.599
16.589000,-1.7964,-0.7256,0.4837,1.997
16.608000,-1.6292,-0.3364,0.0312,1.664
16.628000,-0.4387,-0.1464,-1.5391,1.607
16.648000,0.5588,-0.0898,-0.9317,1.090
16.668000,0.6005,0.0574,0.2177,0.641
16.688000,-0.3494,-1.1133,0.0351,1.167
16.709000,-1.5206,-1.5290,0.1702,2.163
16.729000,-1.2191,-1.2050,-0.4201,1.765
16.749000,-0.1916,-0.9308,-1.0736,1.434
16.768000,-0.0293,-0.7931,-0.2122,0.821
16.789000,-0.1976,-1.3612,-0.0128,1.375
16.808000,-1.2075,-1.0099,-0.5622,1.671
16.831000,-1.3834,-0.5855,-1.3103,1.993
16.849000,-0.6503,-0.6012,-1.0224,1.353
16.869000,1.0683,-2.3796,-0.3156,2.627
16.889000,1.0599,-1.7783,-1.9985,2.877
16.911000,0.2795,-1.1040,-1.4536,1.847
16.929000,0.0895,-1.8544,-1.3300,2.284
16.949000,-0.5177,-1.7776,-0.9562,2.084
16.969000,2.0152,-1.5971,-0.6322,2.648
16.989000,9.8816,-2.8421,-1.2555,10.359
17.015000,5.3099,-1.0786,-1.1780,5.545
17.030000,-4.1428,0.6066,0.4224,4.208
17.049000,-3.4554,-0.9625,0.8164,3.679
17.069000,-2.0581,-0.1358,0.7802,2.205
17.089000,-0.0934,0.8333,0.4478,0.951
17.110000,0.2968,0.7987,0.8469,1.201
17.130000,-0.1086,0.4242,1.7805,1.834
17.150000,-0.5528,0.7309,1.0851,1.420
17.170000,-0.7052,1.4639,0.7590,1.793
17.189000,-0.4472,1.6649,0.7299,1.872
17.209000,-0.2840,2.2778,1.1001,2.545
17.229000,0.3670,2.2730,0.6698,2.398
17.250000,0.3785,1.7641,-0.0750,1.806
17.271000,0.0218,1.6831,0.0460,1.684
17.291000,-0.1435,1.5499,0.0962,1.559
17.310000,-0.0788,1.0673,-0.3207,1.117
17.329000,0.0954,0.7000,-0.5026,0.867
17.349000,-0.0470,1.0538,-0.5227,1.177
17.370000,-0.4465,1.5645,-0.5101,1.705
17.389000,-0.8125,1.6896,-0.0715,1.876
17.410000,-0.8539,1.1550,-0.1940,1.449
17.430000,-0.7625,0.4874,-0.1165,0.912
17.450000,-0.3561,0.1301,-0.5480,0.666
17.470000,0.0673,0.2324,-0.9119,0.943
17.489000,-0.0724,0.4755,-1.0005,1.110
17.510000,-0.3925,0.5475,-0.9806,1.190
17.530000,-0.7849,0.3460,-0.6746,1.091
17.551000,-1.1220,0.1319,-0.6705,1.314
17.570000,-1.1402,0.1740,-0.7487,1.375
17.590000,-1.0322,0.3866,-0.8481,1.391
17.611000,-1.0639,0.6025,-1.1939,1.709
17.630000,-1.0627,0.6677,-1.2761,1.790
17.654000,-1.1396,0.6318,-1.3338,1.865
17.670000,-1.2079,0.8456,-1.3562,2.003
17.690000,-0.9379,1.2101,-0.9859,1.821
17.711000,-0.5205,1.0400,-1.6007,1.979
17.730000,-0.0979,0.5615,-2.2414,2.313
17.753000,0.5990,0.6954,-1.9876,2.189
17.770000,1.5286,0.9276,-2.0547,2.724
17.791000,2.0592,-0.0145,-3.2315,3.832
17.811000,1.3379,-0.9055,-4.0197,4.332
17.831000,0.3634,0.1278,-2.8791,2.905
17.850000,1.3637,1.4186,-1.7501,2.633
17.871000,3.4130,2.9374,-1.4178,4.721
17.891000,4.5507,5.4546,-0.9632,7.169
17.911000,4.4084,4.7833,1.6031,6.700
17.931000,2.9569,-0.4848,4.6439,5.527
17.951000,0.0564,-4.2914,6.2687,7.597
17.970000,-2.8649,-5.0502,5.7340,8.160
17.992000,-3.5255,-2.8067,2.8638,5.339
18.011000,-0.6858,-0.0088,-0.3612,0.775
18.031000,1.6566,1.2851,-1.5690,2.619
18.050000,1.5857,1.2888,-0.7987,2.194
18.071000,0.7500,0.8110,0.1556,1.116
18.092000,-0.2338,0.2033,1.0335,1.079
18.112000,-0.9899,-0.1328,1.9176,2.162
18.132000,-1.1862,-0.5616,2.0957,2.473
18.151000,-1.3216,-1.2361,1.5297,2.369
18.172000,-1.1726,-1.4189,0.7489,1.987
18.192000,-1.1249,-1.0668,0.4132,1.604
18.212000,-1.0870,-0.7683,0.0337,1.332
18.231000,-0.8758,-0.6852,-0.2273,1.135
18.251000,-0.8503,-0.8154,-0.0241,1.178
18.271000,-1.0072,-0.7541,0.2331,1.280
18.292000,-1.4380,-0.4274,0.4354,1.562
18.312000,-1.4540,-0.2062,0.1850,1.480
18.331000,-1.0107,-0.1187,-0.2586,1.050
18.352000,-0.3743,-0.0133,-0.7307,0.821
18.372000,0.1311,0.0699,-1.1830,1.192
18.392000,0.3225,-0.1718,-0.7297,0.816
18.412000,0.0823,-0.8837,-0.1996,0.910
18.432000,-0.3502,-1.3640,-0.5093,1.498
18.453000,-0.2599,-1.2142,-0.7850,1.469
18.472000,0.1314,-1.3844,-1.0360,1.734
18.492000,0.2021,-1.8106,-1.8156,2.572
18.512000,0.5555,-1.7448,-2.2487,2.900
18.532000,1.6154,-0.9495,-1.6499,2.497
18.552000,3.1319,-0.5743,-0.3309,3.201
18.572000,4.1416,-1.3210,0.5057,4.376
18.591000,3.3412,-1.8210,0.5009,3.838
18.613000,1.4459,-1.8259,0.3958,2.362
18.632000,-0.3824,-0.8472,0.1242,0.938
18.651000,-1.2884,0.9819,0.5177,1.701
18.672000,-0.9565,2.2314,1.6722,2.948
18.692000,-0.2921,2.8383,2.5720,3.841
18.712000,-0.1051,2.6702,2.5455,3.691
18.732000,-0.7066,1.9802,2.2008,3.044
18.753000,-0.8855,1.2678,1.4622,2.128
18.773000,-0.3200,0.6286,1.1990,1.391
18.793000,0.5752,0.1076,0.8789,1.056
18.813000,1.2978,-0.0756,0.6670,1.461
18.833000,1.5604,0.3192,0.7023,1.741
18.853000,0.6213,1.2779,0.6907,1.580
18.873000,-1.0143,2.0246,0.7050,2.372
18.894000,-2.0244,2.3574,0.7739,3.202
18.913000,-1.7075,2.1529,0.8045,2.863
18.934000,-0.8571,1.5386,0.3928,1.804
18.953000,-0.2235,0.9867,0.2211,1.036
18.973000,-0.0578,0.7416,0.0292,0.744
18.993000,-0.4804,0.7906,0.1217,0.933
19.013000,-1.0105,0.8569,0.3801,1.378
19.033000,-1.2488,0.5522,0.3704,1.415
19.053000,-0.9905,0.0723,-0.0254,0.993
19.073000,-0.5740,-0.1916,-0.4948,0.782
19.093000,-0.4289,-0.1847,-0.6539,0.804
19.114000,-0.5015,0.0619,-0.5617,0.756
19.133000,-0.8004,0.4961,-0.5999,1.117
19.153000,-0.9771,1.0155,-0.7440,1.594
19.180000,-0.6817,1.4416,-1.1130,1.945
19.197000,-0.1698,1.3034,-1.5282,2.016
19.213000,0.3432,0.7142,-1.3185,1.538
19.233000,0.5846,0.0800,-1.1626,1.304
19.253000,0.5205,0.0391,-1.8239,1.897
19.279000,0.5209,0.6045,-2.3144,2.448
19.296000,0.6973,1.4254,-2.1445,2.668
19.313000,0.9320,2.0212,-1.9589,2.965
19.333000,1.5512,2.1406,-1.9621,3.292
19.354000,2.4972,2.9060,-1.9699,4.308
19.373000,3.5728,3.3361,-0.3098,4.898
19.394000,3.5577,1.1546,2.1999,4.339
19.413000,1.5393,-1.0295,3.8923,4.310
19.434000,-0.4109,-2.6508,4.8636,5.554
19.453000,-2.1839,-3.7863,4.5021,6.275
19.473000,-2.2871,-3.2061,2.7035,4.777
19.495000,-0.1004,-1.5891,0.7241,1.749
19.514000,2.0011,-0.2261,-0.3082,2.037
19.534000,2.2727,0.7780,-0.1681,2.408
19.555000,1.3327,1.0622,0.3368,1.737
19.574000,0.1939,0.5317,1.0329,1.178
19.595000,-0.9925,-0.3731,1.4908,1.829
19.614000,-1.6849,-0.7899,1.2498,2.242
19.635000,-1.5422,-1.0554,0.7449,2.012
19.654000,-1.3827,-1.0326,0.2642,1.746
19.674000,-1.1348,-0.9678,0.0075,1.491
19.695000,-1.0172,-0.6727,-0.1413,1.228
19.715000,-1.0844,-0.6153,-0.2820,1.278
19.735000,-1.1332,-1.0113,-0.0854,1.521
19.754000,-1.2223,-1.2231,-0.0883,1.731
19.774000,-1.1889,-0.8891,-0.2590,1.507
19.795000,-0.8947,-0.2708,-0.1525,0.947
19.814000,-0.3124,0.0923,-0.4710,0.573
19.835000,-0.0191,0.3808,-0.7597,0.850
19.854000,0.0406,0.0873,-0.1753,0.200
19.874000,-0.2290,-0.5527,-0.7481,0.958
19.893000,-0.2095,-0.5840,-1.3730,1.507
19.915000,0.7123,-0.8325,-1.1298,1.574
19.934000,1.1377,-1.4380,-0.7211,1.970
19.955000,0.5073,-2.1350,-0.4887,2.248
19.977000,-0.3263,-2.2964,-0.7168,2.428
19.994000,-0.4697,-1.6933,-0.9250,1.986
20.018000,0.8468,-0.7668,-0.3554,1.196
20.034000,2.9857,-0.3593,0.4134,3.036
20.055000,4.2378,-0.6516,1.2119,4.456
20.074000,4.6943,-0.8366,2.7479,5.503
20.094000,2.9844,0.2433,0.8658,3.117
20.116000,-0.8832,1.7539,0.3674,1.998
20.135000,-2.7971,2.2424,2.3443,4.284
20.154000,-2.3765,1.5251,2.9420,4.078
20.174000,-1.3301,1.5444,2.4556,3.191
20.195000,-0.8007,2.5300,1.7465,3.177
20.215000,-0.3463,2.5909,1.3957,2.963
20.235000,0.4924,1.5868,0.9026,1.891
20.255000,1.3169,0.6294,0.3347,1.497
20.275000,1.4564,-0.0300,0.3209,1.492
20.294000,0.8375,-0.0686,0.0655,0.843
20.315000,-0.3861,0.7333,-0.2564,0.867
20.335000,-1.4125,1.4660,-0.2237,2.048
20.355000,-1.6261,1.4558,0.2834,2.201
20.375000,-1.2839,0.7533,0.7582,1.671
20.395000,-0.7543,-0.1359,0.7411,1.066
20.416000,-0.2032,-0.5169,0.5891,0.810
20.435000,0.0459,-0.0317,0.1467,0.157
20.456000,-0.1408,1.1634,-0.2594,1.200
20.476000,-0.3384,1.6788,-0.0744,1.714
20.496000,-0.5742,1.5512,0.0335,1.654
20.517000,-0.5776,0.7453,0.4173,1.031
20.535000,-0.5645,0.3137,0.3025,0.713
20.555000,-0.4027,0.3893,-0.2903,0.631
20.575000,0.0880,0.4944,-0.6556,0.826
20.596000,0.3176,0.6680,-0.8040,1.092
20.615000,0.0598,1.2112,-0.7556,1.429
20.635000,-0.3031,1.7633,-0.5773,1.880
20.655000,-0.4179,1.6735,-0.4474,1.782
20.676000,-0.2795,1.6815,-0.9201,1.937
20.696000,0.1521,2.0956,-0.7085,2.217
20.717000,1.2069,1.9776,0.0148,2.317
20.737000,1.9835,1.2111,-0.0211,2.324
20.757000,1.7271,0.6391,0.2139,1.854
20.776000,0.9959,1.0211,0.9238,1.699
20.796000,1.0835,1.3729,0.9247,1.978
20.815000,1.0641,0.1701,0.7609,1.319
20.837000,-0.0274,-1.5268,1.8148,2.372
20.857000,-0.5577,-2.5618,2.6201,3.707
20.876000,0.0823,-2.4933,1.8673,3.116
20.896000,0.6159,-1.8283,0.6850,2.047
20.917000,0.3388,-0.7942,0.3642,0.937
20.936000,0.0028,0.0861,-0.1750,0.195
20.957000,-0.1427,0.2966,-0.4331,0.544
20.977000,0.2401,0.0242,0.0562,0.248
20.998000,0.5193,-0.6621,0.6081,1.038
21.016000,0.3648,-1.7769,0.6401,1.924
21.038000,-0.3051,-2.1741,0.6264,2.283
21.055000,-0.7783,-1.5306,0.6561,1.838
21.076000,-0.8356,-0.5919,0.5651,1.170
21.096000,-0.8738,-0.4853,0.5019,1.118
21.116000,-0.9665,-1.3180,0.5354,1.720
21.136000,-0.7182,-1.4876,0.3233,1.683
21.156000,-0.2752,-1.1956,0.5517,1.345
21.176000,-0.2260,-0.9254,0.6058,1.129
21.196000,-0.4056,-0.9829,0.2839,1.101
21.216000,-0.2201,-1.5812,0.6499,1.724
21.236000,-0.0980,-2.0575,0.8625,2.233
21.256000,-0.3457,-1.7451,0.2482,1.796
21.276000,-0.1670,-0.7659,-0.0745,0.787
21.296000,1.0513,0.6541,0.1901,1.253
21.316000,2.0490,2.0975,0.5103,2.976
21.337000,1.8330,1.5193,0.4714,2.427
21.357000,0.0646,-0.0198,0.2606,0.269
21.376000,-1.4737,-0.8587,0.7175,1.850
21.396000,-1.1535,-1.2966,0.8493,1.932
21.416000,0.1566,-1.1448,0.4183,1.229
21.437000,0.8296,-0.7500,0.2953,1.157
21.457000,0.5822,-0.2011,0.4107,0.740
21.477000,0.0778,0.4236,0.7073,0.828
21.497000,-0.3557,0.9551,1.1645,1.547
21.517000,-0.4367,1.3057,1.1510,1.795
21.536000,-0.2260,1.1453,1.0063,1.541
21.557000,0.0897,0.7111,0.8962,1.148
21.577000,0.1054,0.9932,0.4168,1.082
21.597000,-0.2302,0.8064,0.3629,0.914
21.617000,-0.5674,0.4165,0.4153,0.817
21.637000,0.3374,0.4379,-0.0364,0.554
21.657000,1.0695,1.3100,-1.0831,2.008
21.678000,1.0323,1.4852,-1.2422,2.194
21.697000,0.2010,0.4278,-1.0629,1.163
21.717000,-0.5672,-0.0842,-0.3776,0.687
21.739000,-0.7606,0.1400,-0.7387,1.069
21.757000,-0.8909,0.7688,-0.1970,1.193
21.777000,-0.9450,1.1394,0.0626,1.482
21.797000,-0.1744,1.4142,-0.4354,1.490
21.818000,1.1509,2.4608,-0.5704,2.776
21.837000,1.2988,1.9113,-0.9311,2.491
21.859000,0.5296,0.2139,0.0718,0.576
21.877000,0.8280,-0.0946,0.5989,1.026
21.897000,0.5822,0.4883,0.0951,0.766
21.917000,-1.2276,0.8780,1.2814,1.980
