time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
116.966000,0.2220,0.4037,0.2770,0.538
116.971000,0.3923,0.3492,0.2728,0.592
116.976000,0.3981,0.2194,0.2327,0.511
116.983000,0.1846,0.0491,0.2607,0.323
116.986000,-0.1468,-0.0123,0.3639,0.393
116.991000,-0.3360,0.0389,0.3045,0.455
116.996000,-0.3615,0.1629,0.2549,0.471
117.010000,-0.2775,0.0908,0.2089,0.359
117.011000,-0.1507,0.0941,0.0913,0.200
117.011000,-0.0993,0.0927,0.0514,0.145
117.016000,-0.1541,0.1438,-0.0089,0.211
117.020000,-0.2293,0.1793,-0.0658,0.298
117.026000,-0.3108,0.2029,0.0196,0.372
117.031000,-0.3389,0.1798,0.0655,0.389
117.036000,-0.2835,0.2752,0.1116,0.411
117.041000,-0.2677,0.2641,-0.0349,0.378
117.046000,-0.0647,0.1538,-0.1477,0.223
117.050000,0.3076,0.1202,-0.3395,0.474
117.055000,0.4551,0.1225,-0.3414,0.582
117.060000,0.4067,0.1761,-0.2469,0.507
117.065000,0.0782,0.1304,-0.1012,0.183
117.070000,-0.2190,0.0022,-0.0144,0.219
117.075000,-0.2346,-0.0133,0.0400,0.238
117.084000,0.1315,0.0837,0.0930,0.181
117.085000,0.2907,0.1662,0.1353,0.361
117.089000,0.2864,0.0285,0.1033,0.306
117.095000,0.1692,-0.0087,0.1479,0.225
117.110000,0.0201,0.1097,0.0887,0.142
117.110000,0.0657,0.1992,0.0054,0.210
117.110000,-0.0035,0.2395,-0.0432,0.243
117.115000,-0.1552,0.1770,-0.0452,0.240
117.120000,-0.1565,0.1577,-0.1226,0.254
117.125000,-0.0297,0.0822,-0.1249,0.152
117.130000,0.0015,0.0869,-0.1560,0.179
117.135000,0.0281,0.1776,-0.1072,0.209
117.139000,0.0071,0.1988,-0.1185,0.232
117.144000,0.0222,0.2296,-0.0400,0.234
117.149000,0.0168,0.2866,-0.0082,0.287
117.154000,0.0890,0.2001,0.0833,0.234
117.159000,0.0906,0.2584,0.1377,0.306
117.164000,0.1761,0.3883,0.1348,0.447
117.169000,0.2959,0.4667,0.2360,0.601
117.174000,0.3644,0.6155,0.1302,0.727
117.179000,0.3505,0.7712,0.1630,0.863
117.190000,0.2598,0.8670,0.2435,0.937
117.192000,0.2060,0.9688,0.2402,1.019
117.194000,0.2365,1.0513,0.2643,1.110
117.217000,0.0907,1.0872,0.3434,1.144
117.218000,-0.1129,1.0836,0.2849,1.126
117.219000,-0.2066,1.0382,0.2720,1.093
117.219000,-0.1538,0.9655,0.1084,0.984
117.219000,-0.0754,0.8272,0.0116,0.831
117.223000,-0.0275,0.6820,0.0187,0.683
117.228000,0.0342,0.5836,0.1677,0.608
117.233000,0.0191,0.5273,0.1287,0.543
117.239000,0.0474,0.5104,0.1480,0.534
117.243000,0.1039,0.4349,0.2496,0.512
117.248000,0.1264,0.3689,0.3665,0.535
117.253000,0.1379,0.2109,0.2860,0.381
117.259000,0.1779,-0.0248,0.2103,0.277
117.263000,0.2226,-0.1527,0.0927,0.285
117.267000,0.2072,-0.1539,0.0135,0.259
117.272000,0.1483,-0.1707,-0.1062,0.250
117.277000,0.1674,-0.1815,-0.0968,0.265
117.283000,0.1821,-0.1601,-0.1233,0.272
117.287000,0.0680,-0.1639,-0.0744,0.192
117.292000,-0.0852,-0.1473,-0.1403,0.221
117.310000,-0.0816,-0.2109,-0.1607,0.277
117.312000,-0.1270,-0.2313,-0.3198,0.415
117.312000,0.0212,-0.2134,-0.4298,0.480
117.313000,0.1823,-0.2004,-0.2721,0.384
117.339000,0.2168,-0.1622,-0.2306,0.356
117.340000,0.0361,0.0109,-0.3927,0.394
117.340000,-0.0419,-0.0002,-0.2846,0.288
